"a","b","c","d"
"202240","0","0","2c4cd6b8-dfc8-5096-9826-f478aaa0a250"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202122","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202123","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202124","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202125","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202126","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202127","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202128","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202129","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202130","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202131","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202132","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202133","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202134","0","13","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202135","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202136","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202137","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202138","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202139","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202140","0","32","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202141","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202142","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202143","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202144","0","13","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202145","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202146","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202147","0","25","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202148","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202149","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202150","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202151","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202152","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202201","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202202","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202203","0","44","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202204","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202205","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202206","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202207","0","13","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202208","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202209","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202210","0","19","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202211","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202212","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202213","0","19","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202214","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202215","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202216","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202217","0","19","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202218","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202219","0","19","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202220","13","13","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202221","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202222","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202223","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202224","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202225","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202226","13","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202227","25","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202228","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202229","0","13","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202230","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202231","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202232","0","6","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202233","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202234","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202235","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202236","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202237","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202238","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202239","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"202240","0","0","2c910c37-c684-561e-9e0b-1d5bb6ca5fb9"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202122","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202123","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202124","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202125","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202126","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202127","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202128","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202129","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202130","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202131","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202132","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202133","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202134","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202135","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202136","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202137","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202138","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202139","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202140","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202141","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202142","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202143","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202144","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202145","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202146","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202147","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202148","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202149","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202150","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202151","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202152","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202201","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202202","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202203","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202204","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202205","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202206","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202207","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202208","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202209","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202210","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202211","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202212","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202213","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202214","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202215","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202216","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202217","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202218","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202219","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202220","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202221","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202222","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202223","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202224","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202225","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202226","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202227","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202228","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202229","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202230","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202231","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202232","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202233","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202234","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202235","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202236","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202237","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202238","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202239","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"202240","0","0","2ced67ae-a3d4-587e-a6af-554640cc34bc"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202122","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202123","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202124","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202125","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202126","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202127","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202128","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202129","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202130","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202131","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202132","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202133","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202134","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202135","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202136","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202137","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202138","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202139","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202140","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202141","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202142","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202143","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202144","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202145","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202146","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202147","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202148","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202149","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202150","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202151","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202152","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202201","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202202","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202203","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202204","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202205","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202206","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202207","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202208","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202209","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202210","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202211","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202212","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202213","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202214","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202215","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202216","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202217","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202218","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202219","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202220","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202221","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202222","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202223","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202224","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202225","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202226","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202227","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202228","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202229","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202230","0","6","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202231","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202232","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202233","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202234","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202235","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202236","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202237","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202238","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202239","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"202240","0","0","2d192b3a-ea1d-59b8-a081-e09b92453954"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202122","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202123","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202124","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202125","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202126","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202127","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202128","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202129","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202130","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202131","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202132","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202133","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202134","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202135","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202136","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202137","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202138","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202139","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202140","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202141","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202142","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202143","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202144","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202145","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202146","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202147","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202148","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202149","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202150","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202151","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202152","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202201","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202202","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202203","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202204","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202205","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202206","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202207","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202208","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202209","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202210","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202211","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202212","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202213","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202214","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202215","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202216","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202217","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202218","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202219","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202220","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202221","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202222","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202223","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202224","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202225","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202226","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202227","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202228","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202229","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202230","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202231","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202232","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202233","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202234","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202235","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202236","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202237","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202238","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202239","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"202240","0","0","2d477992-2a46-531c-8053-49fe15ba797d"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202122","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202123","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202124","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202125","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202126","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202127","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202128","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202129","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202130","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202131","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202132","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202133","6","19","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202134","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202135","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202136","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202137","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202138","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202139","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202140","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202141","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202142","0","25","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202143","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202144","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202145","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202146","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202147","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202148","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202149","0","13","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202150","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202151","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202152","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202201","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202202","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202203","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202204","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202205","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202206","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202207","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202208","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202209","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202210","0","13","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202211","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202212","0","13","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202213","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202214","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202215","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202216","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202217","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202218","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202219","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202220","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202221","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202222","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202223","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202224","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202225","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202226","6","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202227","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202228","0","6","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202229","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202230","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202231","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202232","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202233","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202234","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202235","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202236","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202237","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202238","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202239","0","13","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"202240","0","0","2d75fa72-e9e0-53a5-ab3d-e13645572dce"
"FALSE","FALSE","FALSE","FALSE"
"FALSE","FALSE","FALSE","FALSE"
"202121","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202122","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202123","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202124","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202125","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202126","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202127","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202128","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202129","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202130","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202131","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202132","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202133","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202134","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202135","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202136","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202137","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202138","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202139","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202140","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
"202141","0","0","2d838b98-0a9e-591c-80b7-d122716b10db"
