Date,ATI,ATI_NIL,CONTRACTS,CONTRACTS_NIL,CONTRACTS_AGG,GRANTS,GRANTS_NIL,RECLASS,RECLASS_NIL,TRAVELA,TRAVELQ,TRAVEL_NIL,HOSP,HOSP_NIL,DAC,QP_NOTES,BN,WRONGDOING,ADMINAIR,SUM
"Thu Nov 24 11:19:52 2022",35968,1551,943760,60,331,808718,146,10110,680,367,79473,1707,21070,2606,2314,3560,75728,38,20,1988187
"Fri Nov 25 11:21:48 2022",36073,1551,943792,60,331,808716,146,10110,680,368,79517,1707,21080,2606,2314,3560,75943,38,20,1988592
"Sat Nov 26 11:18:43 2022",36173,1551,944004,60,331,808717,146,10110,680,369,79553,1710,21083,2611,2318,3560,76037,38,20,1989051
"Sun Nov 27 11:19:57 2022",36173,1551,944004,60,331,808717,146,10110,680,369,79553,1710,21083,2611,2318,3560,76037,38,20,1989051
"Mon Nov 28 11:20:43 2022",36173,1551,944004,60,331,808717,146,10110,680,370,79553,1710,21083,2611,2318,3560,76037,38,20,1989052
"Tue Nov 29 11:22:39 2022",36395,1555,944013,61,331,808717,146,10110,680,370,79739,1711,21102,2615,2324,3560,76285,38,20,1989752
"Wed Nov 30 11:19:48 2022",36480,1563,944022,61,331,808717,146,10110,680,371,80106,1713,21113,2624,2327,3560,76790,38,20,1990752
"Thu Dec  1 11:21:05 2022",36651,1568,944022,61,331,808717,146,10110,680,371,80268,1715,21130,2632,2327,3560,77342,38,20,1991669
"Fri Dec  2 11:18:55 2022",36694,1573,944022,61,331,808717,146,10110,680,372,80321,1716,21146,2636,2327,3560,77354,39,20,1991805
"Sat Dec  3 11:18:10 2022",36777,1575,944043,61,331,808717,146,10110,680,384,80329,1716,21145,2637,2327,3560,77360,39,20,1991937
"Sun Dec  4 11:18:05 2022",36777,1575,944043,61,331,808717,146,10110,680,384,80329,1716,21145,2637,2327,3560,77360,39,20,1991937
"Mon Dec  5 11:18:23 2022",36777,1575,944043,61,331,808717,146,10110,680,384,80329,1716,21145,2637,2327,3560,77360,39,20,1991937
"Tue Dec  6 11:21:14 2022",36959,1578,944043,61,331,808717,146,10110,680,389,80329,1717,21145,2638,2329,3560,77374,39,20,1992145
"Wed Dec  7 11:19:54 2022",36969,1579,944043,61,331,808717,146,10125,680,392,80329,1717,21145,2638,2334,3560,77378,39,20,1992183
"Thu Dec  8 11:23:38 2022",36972,1581,944059,61,332,808717,146,10125,681,392,80329,1717,21145,2638,2334,3560,77404,39,20,1992232
"Sat Dec 10 11:17:50 2022",37011,1609,944074,61,332,808717,146,10125,681,394,80330,1718,21147,2640,2338,3560,77431,39,20,1992353
"Sun Dec 11 11:19:44 2022",37011,1609,944074,61,332,808717,146,10125,681,394,80330,1718,21147,2640,2338,3560,77431,39,20,1992353
"Mon Dec 12 11:18:57 2022",37011,1609,944074,61,332,808717,146,10125,681,394,80330,1718,21147,2640,2338,3560,77431,39,20,1992353
"Tue Dec 13 11:23:31 2022",37013,1610,944074,61,332,808717,146,10125,681,394,80336,1719,21147,2642,2338,3560,77504,39,20,1992438
"Wed Dec 14 11:18:05 2022",37031,1611,944074,61,332,808737,146,10125,681,394,80336,1720,21147,2644,2342,3560,77504,39,20,1992484
"Thu Dec 15 11:19:37 2022",37035,1612,944076,61,332,808737,146,10125,681,394,80347,1720,21148,2645,2342,3560,77504,39,20,1992504
"Fri Dec 16 11:17:33 2022",37102,1613,944076,61,332,808739,146,10125,681,395,80358,1721,21149,2649,2342,3560,77522,40,20,1992611
"Sat Dec 17 11:18:37 2022",37244,1615,944076,61,332,808739,146,10125,681,395,80379,1721,21151,2651,2342,3560,77566,40,20,1992824
"Sun Dec 18 11:20:29 2022",37244,1615,944076,61,332,808739,146,10125,681,395,80379,1721,21151,2651,2342,3560,77566,40,20,1992824
"Mon Dec 19 11:21:58 2022",37244,1615,944076,61,332,808739,146,10125,681,395,80379,1721,21151,2651,2342,3560,77566,40,20,1992824
"Tue Dec 20 11:22:13 2022",37251,1615,944087,61,332,808739,146,10125,681,396,80442,1721,21156,2653,2342,3560,77589,40,20,1992936
"Wed Dec 21 11:18:27 2022",37389,1618,944087,61,332,815017,146,10125,681,396,80468,1721,21160,2654,2342,3560,77592,40,20,1999389
"Thu Dec 22 11:19:28 2022",37490,1622,944135,61,332,815017,146,10126,681,400,80516,1721,21161,2656,2342,3560,77607,40,20,1999613
"Fri Dec 23 11:17:37 2022",37642,1625,944136,61,332,815016,146,10126,681,400,80631,1724,21169,2658,2342,3560,77765,40,20,2000054
"Sat Dec 24 11:18:06 2022",37667,1625,944136,61,332,815018,146,10126,681,399,80654,1724,21180,2662,2342,3560,78034,40,20,2000387
"Sun Dec 25 11:17:12 2022",37667,1625,944136,61,332,815018,146,10126,681,399,80654,1724,21180,2662,2342,3560,78034,40,20,2000387
"Mon Dec 26 11:17:33 2022",37667,1625,944136,61,332,815018,146,10126,681,399,80654,1724,21180,2662,2342,3560,78034,40,20,2000387
"Tue Dec 27 11:16:59 2022",37667,1625,944136,61,332,815018,146,10126,681,399,80654,1724,21180,2662,2342,3560,78034,40,20,2000387
"Wed Dec 28 11:17:22 2022",37669,1627,944136,61,332,815018,146,10126,681,399,80654,1724,21180,2662,2342,3560,78034,40,20,2000391
"Thu Dec 29 11:20:35 2022",37685,1628,944136,61,332,815018,146,10126,681,399,80737,1725,21190,2664,2346,3560,78144,40,20,2000618
"Fri Dec 30 11:21:49 2022",37787,1628,944136,61,332,815018,146,10126,681,400,81106,1729,21217,2671,2346,3571,78755,40,20,2001750
"Sat Dec 31 11:17:39 2022",37879,1629,944136,61,332,815018,146,10126,681,401,81194,1729,21224,2674,2346,3571,79216,40,20,2002403
"Sun Jan  1 11:18:06 2023",37879,1629,944136,61,332,815018,146,10126,681,401,81194,1729,21224,2674,2346,3571,79216,40,20,2002403
"Mon Jan  2 11:18:07 2023",37879,1629,944136,61,332,815018,146,10126,681,401,81194,1729,21224,2674,2346,3571,79216,40,20,2002403
"Tue Jan  3 11:19:15 2023",37879,1629,944136,61,332,815018,146,10126,681,401,81194,1729,21224,2674,2346,3571,79216,40,20,2002403
"Wed Jan  4 11:17:47 2023",37919,1638,944136,61,332,815018,146,10126,681,401,81202,1729,21226,2675,2346,3571,79347,40,20,2002594
"Thu Jan  5 11:17:51 2023",37962,1644,944136,62,332,815018,147,10128,684,401,81207,1730,21226,2677,2346,3571,79350,40,20,2002661
"Fri Jan  6 11:22:23 2023",37963,1650,944136,62,332,815016,147,10128,684,401,81217,1732,21231,2679,2346,3579,79355,40,20,2002698
"Sat Jan  7 11:19:30 2023",37976,1653,944136,62,332,815016,147,10128,684,401,81253,1732,21231,2680,2346,3579,79356,40,20,2002752
"Sun Jan  8 11:19:20 2023",37976,1653,944136,62,332,815016,147,10128,684,401,81253,1732,21231,2680,2346,3579,79356,40,20,2002752
"Mon Jan  9 11:19:05 2023",37976,1654,944136,62,332,815016,147,10128,684,401,81253,1732,21231,2680,2346,3579,79356,40,20,2002753
"Tue Jan 10 11:24:05 2023",37977,1654,944136,62,332,815017,148,10133,685,401,81261,1734,21220,2681,2346,3624,79357,40,20,2002808
"Wed Jan 11 11:20:53 2023",37989,1655,944136,62,332,815020,148,10133,687,401,81271,1734,21220,2682,2346,3665,79383,40,20,2002904
"Thu Jan 12 11:24:49 2023",37992,1765,944136,62,332,815019,148,10140,690,401,81292,1734,21246,2682,2346,3704,79389,42,20,2003120
"Sat Jan 14 11:21:01 2023",38044,1770,944175,62,332,815036,148,10142,690,401,81310,1734,21246,2683,2346,4159,79389,42,20,2003709
"Sun Jan 15 11:19:48 2023",38044,1770,944175,62,332,815036,148,10142,690,401,81310,1734,21246,2683,2346,4159,79389,42,20,2003709
"Mon Jan 16 11:18:56 2023",38044,1770,944175,62,332,815036,148,10142,690,401,81310,1734,21246,2683,2346,4159,79389,42,20,2003709
"Tue Jan 17 11:21:24 2023",38065,1771,944201,62,332,816866,148,10142,690,404,81311,1734,21246,2684,2346,4166,79389,42,20,2005599
"Wed Jan 18 11:21:06 2023",38066,1772,944200,62,332,816866,148,10166,690,404,81311,1735,21248,2685,2350,4166,79389,42,20,2005632
"Thu Jan 19 11:23:43 2023",38220,1775,944215,62,332,816866,148,10166,692,404,81315,1735,21248,2685,2357,4166,79478,42,20,2005906
"Fri Jan 20 11:18:15 2023",38250,1775,944215,62,332,816866,148,10166,692,406,81321,1735,21248,2686,2357,4168,79798,42,20,2006267
"Sat Jan 21 11:17:29 2023",38261,1775,944215,62,332,816868,148,10166,692,406,81321,1735,21248,2686,2368,4169,79798,42,20,2006292
"Sun Jan 22 11:20:46 2023",38261,1775,944215,62,332,816868,148,10166,692,406,81323,1735,21248,2687,2368,4169,79798,42,20,2006295
"Mon Jan 23 11:22:47 2023",38261,1775,944215,62,332,816868,148,10166,692,406,81323,1735,21248,2687,2368,4169,79798,42,20,2006295
"Tue Jan 24 11:17:41 2023",38287,1778,944250,62,332,816869,148,10197,693,406,81324,1736,21248,2689,2372,4169,79872,42,20,2006474
"Wed Jan 25 11:21:32 2023",38304,1780,944250,62,332,816918,148,10202,694,406,81337,1738,21247,2693,2372,4169,79900,42,20,2006594
"Thu Jan 26 11:17:54 2023",38383,1782,944346,62,332,817637,148,10214,694,406,81411,1741,21251,2699,2372,4169,79917,42,20,2007606
"Fri Jan 27 11:18:14 2023",38439,1785,945659,62,332,818483,149,10258,698,406,81562,1741,21270,2702,2375,4169,80072,42,20,2010204
"Sat Jan 28 11:17:30 2023",38511,1785,955826,62,332,824828,149,10265,698,406,81779,1742,21285,2708,2379,4169,80495,42,20,2027461
"Sun Jan 29 11:18:11 2023",38511,1785,955826,62,332,824828,149,10265,698,406,81779,1742,21285,2708,2379,4169,80495,42,20,2027461
"Mon Jan 30 11:20:08 2023",38511,1785,956808,62,332,824861,150,10265,698,406,81801,1742,21286,2709,2379,4169,80549,42,20,2028555
"Tue Jan 31 11:21:01 2023",38589,1785,963840,62,332,826134,151,10265,699,406,81973,1742,21309,2714,2382,4169,80823,42,20,2037417
"Wed Feb  1 11:20:58 2023",38792,1794,966190,62,332,829924,152,10328,701,406,82102,1744,21332,2721,2391,4169,81179,42,20,2044361
"Thu Feb  2 11:21:04 2023",38942,1797,966420,62,332,829925,152,10349,701,406,82144,1744,21335,2726,2401,4169,81261,42,20,2044908
"Fri Feb  3 11:21:40 2023",39004,1803,966420,62,332,835028,152,10349,701,406,82146,1746,21337,2728,2401,4169,81266,42,20,2050092
"Sat Feb  4 11:18:16 2023",39017,1803,966430,62,332,835028,152,10349,701,406,82146,1746,21337,2728,2405,4169,81266,42,20,2050119
"Tue Feb  7 11:19:36 2023",39023,1805,966430,62,332,835029,152,10350,701,406,82207,1746,21338,2728,2405,4169,81263,42,20,2050188
"Wed Feb  8 11:18:15 2023",39154,1806,966434,62,332,835029,152,10350,701,406,82215,1746,21345,2728,2414,4169,81263,42,20,2050348
"Thu Feb  9 11:21:40 2023",39240,1807,966657,62,332,835029,152,10350,702,406,82218,1746,21345,2728,2425,4169,81263,42,20,2050673
"Fri Feb 10 11:20:42 2023",39255,1808,966657,62,332,835028,152,10350,702,406,82218,1746,21345,2728,2435,4169,81263,42,20,2050698
"Sat Feb 11 11:18:10 2023",39255,1809,966671,62,332,835040,152,10350,702,406,82221,1746,21349,2728,2435,4169,81277,42,20,2050746
"Sun Feb 12 11:18:09 2023",39255,1809,966671,62,332,835028,152,10350,702,406,82221,1746,21349,2728,2435,4169,81277,42,20,2050734
"Mon Feb 13 11:18:42 2023",39255,1809,966671,62,332,835028,152,10350,702,406,82221,1746,21349,2728,2435,4169,81277,42,20,2050734
"Tue Feb 14 11:20:08 2023",39273,1810,966675,63,332,835028,152,10350,702,406,82238,1746,21349,2729,2435,4169,81283,42,20,2050782
"Wed Feb 15 11:22:11 2023",39279,1811,966675,63,332,835028,152,10350,702,406,82243,1746,21349,2729,2456,4172,81283,42,20,2050818
"Thu Feb 16 11:19:16 2023",39331,1813,966724,63,332,835028,152,10350,702,406,82255,1746,21366,2730,2470,4172,81308,42,20,2050990
"Fri Feb 17 11:18:51 2023",39352,1814,966727,63,332,835028,152,10350,703,406,82255,1746,21366,2730,2474,4172,81308,42,20,2051020
"Sat Feb 18 11:18:28 2023",39351,1814,966727,63,332,835028,152,10351,703,406,82272,1747,21408,2732,2474,4172,81313,42,20,2051087
"Sun Feb 19 11:19:17 2023",39351,1814,966727,63,332,835028,152,10351,703,406,82272,1747,21408,2732,2474,4172,81313,42,20,2051087
"Mon Feb 20 11:18:41 2023",39351,1814,966727,63,332,835028,152,10351,703,406,82272,1747,21408,2732,2474,4172,81313,42,20,2051087
"Tue Feb 21 11:22:49 2023",39377,1817,966803,63,332,835028,152,10351,704,406,82278,1748,21408,2733,2479,4172,81363,42,20,2051256
"Wed Feb 22 11:21:53 2023",39387,1818,966805,63,332,835028,152,10351,704,406,82297,1748,21416,2733,2485,4172,81379,42,20,2051318
"Thu Feb 23 11:18:59 2023",39405,1825,966805,63,332,835028,152,10351,704,406,82322,1748,21416,2734,2485,4172,81415,42,20,2051405
"Fri Feb 24 14:56:31 2023",39463,1828,966805,63,332,835028,152,10351,704,406,82355,1749,21423,2735,2485,4172,81526,42,20,2051619
"Sat Feb 25 11:16:55 2023",39561,1837,966805,63,332,835028,152,10351,704,410,82396,1750,21437,2737,2488,4172,81662,42,20,2051927
"Sun Feb 26 11:17:26 2023",39561,1837,966805,63,332,835028,152,10351,704,410,82396,1750,21437,2737,2488,4172,81662,42,20,2051927
"Mon Feb 27 11:20:22 2023",39561,1837,966805,63,332,835028,152,10351,704,410,82396,1750,21437,2737,2488,4172,81662,42,20,2051927
"Tue Feb 28 11:18:18 2023",39912,1838,966805,63,332,835028,152,10351,704,410,82604,1752,21459,2739,2488,4170,81831,42,20,2052680
"Wed Mar  1 08:46:52 2023",154730,1842,966808,64,332,835028,152,10355,704,410,82791,1756,21479,2751,2488,4170,82308,42,20,2168210
"Wed Mar  1 11:21:43 2023",154730,1842,966808,64,332,835028,152,10355,704,410,82791,1756,21479,2751,2488,4170,82308,42,20,2168210
"Thu Mar  2 16:18:45 2023",154789,1859,966829,64,332,835028,152,10355,704,410,82910,1760,21509,2755,2492,4170,82520,42,20,2168680
"Fri Mar  3 11:18:54 2023",154791,1861,966829,64,332,835028,152,10355,704,410,82928,1762,21516,2762,2492,4170,82764,42,20,2168962
"Sat Mar  4 11:20:37 2023",154825,1869,966829,64,332,835028,152,10355,704,410,82938,1762,21517,2762,2492,4170,82853,42,20,2169104
"Sun Mar  5 11:20:24 2023",154825,1869,966829,64,332,835028,152,10355,704,410,82938,1762,21517,2762,2492,4170,82853,42,20,2169104
"Mon Mar  6 11:20:32 2023",154825,1869,966829,64,332,835028,152,10355,704,410,82938,1762,21517,2762,2492,4170,82853,42,20,2169104
"Tue Mar  7 11:22:38 2023",154942,1871,966829,64,332,835032,152,10355,704,410,82940,1762,21518,2762,2492,4170,82931,42,20,2169308
"Wed Mar  8 11:18:46 2023",154950,1872,966829,64,332,835032,152,10355,704,410,82940,1762,21518,2762,2492,4173,82933,42,20,2169322
"Thu Mar  9 11:19:03 2023",154950,1873,966829,64,332,835032,154,10355,704,410,82946,1764,21520,2766,2492,4173,82937,42,20,2169343
"Fri Mar 10 11:23:37 2023",154957,1877,966829,64,332,835032,154,10355,704,410,82954,1764,21520,2766,2492,4173,82998,42,20,2169423
"Sat Mar 11 11:20:26 2023",154983,1877,966829,64,332,835032,154,10355,704,410,82966,1764,21520,2766,2492,4173,82997,42,20,2169460
"Sun Mar 12 11:17:39 2023",154983,1877,966829,64,332,835032,154,10355,704,410,82966,1764,21520,2766,2492,4173,82997,42,20,2169460
"Mon Mar 13 11:20:43 2023",154983,1877,966829,64,332,835032,154,10355,704,410,82966,1764,21520,2766,2492,4173,82997,42,20,2169460
"Tue Mar 14 11:22:00 2023",154998,1877,966829,64,332,835032,154,10355,704,410,82991,1764,21522,2766,2492,4173,83003,42,20,2169508
"Wed Mar 15 11:18:09 2023",155085,1879,0,0,332,835032,154,10355,704,410,83025,1764,21522,2767,2492,4173,83212,42,20,1202948
"Thu Mar 16 11:19:06 2023",155159,1880,966829,64,332,835032,154,10355,704,410,83025,1765,21522,2769,2492,4173,83343,42,20,2170050
"Fri Mar 17 11:20:01 2023",155180,1886,966828,64,332,835032,154,10355,704,410,83025,1765,21522,2769,2501,4173,83343,42,20,2170085
"Sat Mar 18 11:18:08 2023",155195,1886,966855,64,332,835107,154,10355,704,410,83026,1765,21523,2769,2501,4173,83396,42,20,2170257
"Sun Mar 19 11:18:19 2023",155195,1886,966855,64,332,835107,154,10355,704,410,83026,1765,21523,2769,2501,4173,83396,42,20,2170257
"Mon Mar 20 11:18:43 2023",155195,1886,966855,64,332,835107,154,10355,704,410,83026,1765,21523,2769,2501,4173,83396,42,20,2170257
"Tue Mar 21 11:18:08 2023",155248,1887,966921,64,332,835107,154,10355,704,410,83026,1768,21523,2772,2501,4173,83423,42,20,2170410
"Wed Mar 22 11:19:41 2023",155253,1898,966921,64,333,835107,154,10355,704,410,83038,1768,21526,2772,2501,4173,83423,42,20,2170442
"Thu Mar 23 11:18:00 2023",155285,1962,966922,64,333,835107,154,10355,704,410,83127,1791,21526,2772,2501,4173,83458,42,20,2170686
"Fri Mar 24 11:21:09 2023",155295,1976,966922,64,333,835107,154,10355,704,410,83199,1792,21530,2773,2501,4173,83468,42,20,2170798
"Sat Mar 25 11:17:42 2023",155334,1981,966929,64,333,835107,154,10355,704,410,83226,1792,21586,2797,2501,4173,83471,42,20,2170959
"Sun Mar 26 11:16:30 2023",155334,1981,966929,64,333,835107,154,10355,704,410,83226,1792,21586,2797,2501,4173,83471,42,20,2170959
"Mon Mar 27 11:18:50 2023",155334,1981,966929,64,333,835107,154,10355,704,410,83226,1792,21586,2797,2501,4173,83471,42,20,2170959
"Tue Mar 28 11:18:31 2023",155365,1982,966929,64,333,835108,154,10355,704,410,83293,1798,21603,2801,2501,4173,83603,42,20,2171218
"Wed Mar 29 11:17:17 2023",155655,1998,966929,64,333,835106,154,10355,705,411,83373,1801,21611,2806,2501,4173,83795,42,20,2171812
"Thu Mar 30 11:18:03 2023",155901,2018,966929,64,333,835108,154,10355,705,411,83630,1802,21626,2812,2501,4173,84298,42,20,2172862
"Fri Mar 31 14:05:46 2023",156195,2022,966930,64,333,835113,154,10355,705,411,83927,1805,21666,2817,2501,4173,84660,42,20,2173873
"Sat Apr  1 11:17:18 2023",156326,2032,966930,64,333,835116,154,10355,706,411,83961,1808,21686,2820,2501,4173,85031,42,20,2174449
"Sun Apr  2 11:15:52 2023",156331,2032,966930,64,333,835116,154,10355,706,411,83961,1808,21686,2820,2501,4173,85033,42,20,2174456
"Mon Apr  3 11:18:20 2023",156331,2032,966930,64,333,835116,154,10355,706,411,83961,1808,21686,2820,2501,4173,85033,42,20,2174456
"Tue Apr  4 11:19:10 2023",156438,2066,966930,65,333,835131,155,10355,709,411,84005,1809,21689,2822,2501,4173,85045,42,20,2174679
"Wed Apr  5 11:17:59 2023",156509,2071,966933,65,333,835131,155,10360,731,411,84004,1814,21689,2840,2501,4173,85071,42,20,2174833
"Thu Apr  6 11:18:28 2023",156543,2080,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85071,42,20,2175144
"Fri Apr  7 11:20:05 2023",156607,2083,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85074,42,20,2175214
"Sat Apr  8 11:17:02 2023",156607,2083,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85074,42,20,2175214
"Sun Apr  9 11:16:31 2023",156607,2083,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85074,42,20,2175214
"Mon Apr 10 11:16:43 2023",156607,2083,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85074,42,20,2175214
"Tue Apr 11 11:18:46 2023",156607,2083,966933,65,333,835131,155,10620,734,411,84008,1814,21690,2840,2501,4173,85074,42,20,2175214
"Wed Apr 12 11:17:22 2023",156723,2087,966933,65,333,835131,155,10622,735,411,84008,1816,21690,2842,2501,4173,85079,42,20,2175346
"Thu Apr 13 11:17:39 2023",156729,2088,966937,65,333,835142,155,10624,735,411,84008,1816,21690,2842,2501,4173,85105,42,20,2175396
"Fri Apr 14 11:19:17 2023",156733,2090,966937,65,333,835142,155,10624,735,411,84008,1816,21690,2842,2507,4173,85105,42,20,2175408
"Sat Apr 15 11:17:31 2023",156742,2091,966937,65,333,835142,155,10625,735,411,84008,1816,21690,2843,2513,4173,85128,42,20,2175449
"Sun Apr 16 11:18:34 2023",156742,2091,966937,65,333,835142,155,10625,735,411,84008,1816,21690,2843,2513,4173,85128,42,20,2175449
"Mon Apr 17 11:18:54 2023",156742,2091,966937,65,333,835142,155,10625,735,411,84008,1816,21690,2843,2513,4173,85128,42,20,2175449
"Tue Apr 18 11:17:36 2023",156742,2092,966937,67,333,835147,157,10648,738,411,84008,1817,21690,2844,2517,4173,85347,42,20,2175710
"Wed Apr 19 11:17:15 2023",156818,2096,966938,67,333,835158,157,10648,741,411,84008,1818,21690,2846,2517,4173,85443,42,20,2175904
"Thu Apr 20 11:19:44 2023",156818,2098,966938,67,333,835584,157,10652,741,411,84019,1818,21690,2847,2517,4173,85443,42,20,2176348
"Fri Apr 21 11:16:58 2023",156818,2098,966938,67,333,835584,157,10652,741,411,84021,1818,21690,2847,2517,4173,85443,42,20,2176350
"Sat Apr 22 11:16:54 2023",156818,2099,966938,67,333,835585,157,10652,741,411,84032,1819,21692,2848,2517,4173,85444,42,20,2176368
"Sun Apr 23 11:19:16 2023",156818,2099,966938,67,333,835585,157,10652,741,411,84032,1819,21692,2848,2517,4173,85444,42,20,2176368
"Mon Apr 24 11:17:54 2023",156818,2099,966938,67,333,835585,157,10652,741,411,84032,1819,21692,2848,2517,4173,85444,42,20,2176368
"Tue Apr 25 11:17:16 2023",156817,2099,966938,67,333,835585,157,10653,744,411,84060,1820,21698,2849,2517,4173,85455,42,20,2176418
"Wed Apr 26 11:16:46 2023",156904,2101,966977,67,334,835581,157,8443,740,411,84073,1821,21700,2851,2517,4173,85494,42,20,2174386
"Thu Apr 27 11:17:04 2023",156938,2103,966988,67,334,836443,158,8456,740,411,84398,1822,21705,2857,2517,4173,85617,42,20,2175769
"Fri Apr 28 11:17:10 2023",156945,2104,967076,67,334,843819,158,8471,741,411,84706,1823,21725,2863,2517,4173,85760,42,20,2183735
"Sat Apr 29 11:16:20 2023",156993,2105,967113,67,334,852247,158,8475,742,411,84935,1824,21767,2872,2517,4173,86436,42,20,2193211
"Sun Apr 30 11:16:31 2023",157087,2105,967113,67,334,852247,158,8475,742,411,84935,1824,21767,2872,2517,4173,86436,42,20,2193305
"Mon May  1 11:17:18 2023",157087,2105,967170,67,334,852266,158,8475,742,411,84944,1824,21771,2873,2517,4173,86476,42,20,2193435
"Tue May  2 11:18:27 2023",157643,2113,967202,67,334,852926,158,8504,742,411,85085,1825,21782,2878,2535,4173,86528,42,20,2194948
"Wed May  3 11:17:24 2023",157942,2117,967202,67,336,853156,158,8504,742,411,85127,1826,21782,2879,2543,4173,86548,42,20,2195555
"Thu May  4 11:17:48 2023",158014,2122,967217,67,336,858030,158,8509,743,411,85161,1827,21810,2880,2565,4173,86732,42,20,2200797
"Fri May  5 11:18:52 2023",158042,2125,967236,67,337,858053,158,8509,744,411,85165,1828,21814,2881,2569,4173,86734,42,20,2200888
"Sat May  6 11:16:25 2023",158044,2127,967236,67,337,858745,158,8509,744,411,85167,1828,21816,2881,2569,4173,86803,42,20,2201657
"Sun May  7 11:19:09 2023",158044,2127,967236,67,337,858745,158,8509,744,411,85167,1828,21816,2881,2569,4173,86803,42,20,2201657
"Mon May  8 11:18:32 2023",158044,2127,967236,67,337,858745,158,8509,744,411,85167,1828,21816,2881,2569,4173,86803,42,20,2201657
"Tue May  9 11:16:42 2023",158093,2131,967236,67,337,858745,158,8509,744,411,85181,1828,21816,2882,2573,4173,87061,42,20,2201987
"Wed May 10 11:16:27 2023",158099,2132,967236,67,337,859914,158,8751,744,411,85183,1828,21816,2883,2573,4173,87061,42,20,2203408
"Thu May 11 11:20:11 2023",158110,2134,967366,67,337,859914,158,8751,744,411,85201,1828,21816,2885,2577,4173,87241,42,20,2203755
"Fri May 12 11:18:56 2023",158110,2139,967439,67,337,870007,158,8751,744,411,85203,1828,21816,2885,2580,4173,87313,42,20,2214003
"Sat May 13 11:16:08 2023",158228,2140,967439,67,338,870007,158,8794,744,411,85203,1829,21816,2886,2591,4173,87313,42,20,2214179
"Sun May 14 11:18:12 2023",158228,2140,967439,67,338,870007,158,8794,744,411,85203,1829,21816,2886,2591,4173,87313,42,20,2214179
"Mon May 15 11:17:28 2023",158228,2140,967439,67,338,870007,158,8794,744,411,85203,1829,21816,2886,2591,4173,87313,42,20,2214179
"Tue May 16 11:17:30 2023",158228,2141,967917,67,338,870008,158,8794,744,412,85204,1829,21816,2886,2595,4173,87336,42,20,2214688
"Wed May 17 11:16:43 2023",158258,2142,968948,67,338,873471,158,8794,744,412,85237,1830,21817,2888,2612,4173,87371,42,20,2219302
"Thu May 18 11:17:55 2023",158258,2144,968952,67,340,873603,158,8794,744,413,85247,1830,21817,2889,2612,4173,87507,42,20,2219590
"Fri May 19 11:18:08 2023",158307,2144,968952,67,340,873603,158,8800,744,413,85246,1831,21818,2889,2612,4173,87507,42,20,2219646
"Sat May 20 11:17:45 2023",158365,2145,968952,67,340,873603,158,8800,744,413,85256,1831,21819,2890,2612,4173,87519,42,20,2219729
"Sun May 21 11:16:58 2023",158365,2145,968952,67,340,873603,158,8800,744,413,85256,1831,21819,2890,2612,4173,87519,42,20,2219729
"Mon May 22 11:16:52 2023",158365,2145,968952,67,340,873603,158,8800,744,413,85256,1831,21819,2890,2612,4173,87519,42,20,2219729
"Tue May 23 11:18:17 2023",158365,2145,968952,67,340,873603,158,8800,744,413,85256,1831,21819,2890,2612,4173,87519,42,20,2219729
"Wed May 24 11:19:49 2023",158365,2147,969120,67,341,873603,158,10527,744,413,85248,1832,21819,2892,2612,4173,87519,42,20,2221622
"Thu May 25 11:16:19 2023",158630,2154,969701,67,341,873603,158,10527,744,413,85321,1835,21822,2896,2612,4173,87790,42,20,2222829
"Fri May 26 11:19:40 2023",158725,2157,970761,67,345,873606,158,10527,744,414,85363,1837,21822,2898,2612,4173,87823,42,20,2224074
"Sat May 27 11:19:56 2023",158786,2157,973055,67,349,873674,158,10527,744,414,85419,1839,21831,2901,2612,4173,87824,42,20,2226572
"Sun May 28 11:15:55 2023",158786,2157,973055,67,349,873674,158,10527,744,414,85428,1839,21831,2902,2612,4173,87824,42,20,2226582
"Mon May 29 11:16:53 2023",158790,2157,973055,67,349,873674,158,10527,744,414,85458,1839,21831,2904,2612,4173,87824,42,20,2226618
"Tue May 30 11:19:26 2023",158790,2159,976886,67,365,873674,158,10527,744,414,85685,1840,21840,2910,2616,4173,88168,42,20,2231058
"Wed May 31 11:22:16 2023",158935,2162,983491,67,374,873674,158,10528,744,414,85780,1842,21849,2916,2616,4173,88589,42,20,2238354
"Thu Jun  1 11:18:49 2023",159008,2167,987483,67,381,873674,158,10528,744,414,85952,1843,21854,2924,2621,4173,89107,42,20,2243140
"Fri Jun  2 11:16:48 2023",159008,2175,993602,67,382,873674,158,10529,744,415,85961,1843,21859,2924,2621,4173,89149,42,20,2249326
"Sat Jun  3 11:18:31 2023",159010,2180,993602,67,383,873674,158,10529,744,415,85961,1843,21859,2924,2621,4173,89152,42,20,2249337
"Sun Jun  4 11:15:51 2023",159010,2180,993602,67,383,873674,158,10529,744,415,85961,1843,21859,2924,2621,4173,89152,42,20,2249337
